shipment_id_1,drop_off_point,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,shipping_time
917738,1,0,92.40609,1006,0.75,1,3,5.41921
918735,1,0,87.81658,900,1.05,1,2,5.08576
919710,1,0,89.55,1000,0.9,0,1,8.69572
919710,1,0,89.81314,1000,1.05,1,2,5.42234
919726,1,0,85.85422,1006,0.75,1,3,5.37442
919735,1,0,87.56863,425,0.75,1,3,5.04583
920726,1,0,84.27075,400,1.05,1,2,5.15822
920736,1,0,92,2008,1.05,1,2,5.03947
920737,1,0,93.40709,1100,0.75,1,3,5.13194
920738,1,0,92.86598,650,0.75,1,3,5.14375
921726,1,0,85,595,0.9,0,1,25.15579
921736,1,0,92,305,0.9,0,1,9.49769
921738,1,0,92.2,335,0.9,0,1,18.23275
922718,1,0,87.25,1176,0.9,0,1,31.11493
922718,1,0,87.46376,1176,0.75,1,3,5.09838
922723,1,0,85.91571,890,0.75,1,3,5.15255
922728,1,0,85.8,1172,0.9,0,1,31.88507
922728,1,0,85.67497,1172,0.75,1,3,5.16204
922738,1,0,91.76,109,1.05,1,2,5.02523
923726,1,0,85,1366,0.9,0,1,18.74942
923726,1,0,85.04604,1366,1.05,1,2,5.11262
923736,1,0,92.05,2008,0.9,0,1,30.15174
923736,1,0,92.61417,2008,1.05,1,2,5.27812
923737,1,0,93.14811,330,0.75,1,3,5.02025
924717,1,0,87.1713,305,0.75,1,3,5.0125
924737,1,0,93.06,500,0.9,0,1,31.52211
924738,1,0,92.08,555,1.05,1,2,5.32396
924738,1,0,92.40471,555,0.75,1,3,5.22569
925708,1,0,88.75,1700,0.9,0,1,29.46782
925708,1,0,88.46954,1700,1.05,1,2,5.23414
925723,1,0,85.71548,505,0.75,1,3,5.40428
925738,1,0,91.64,245,0.75,1,3,5.36632
925738,1,0,91.02449,245,0.9,0,1,23.57523
926708,1,0,89.1,2008,0.9,0,1,19.47106
926708,1,0,89.40636,2008,0.75,1,3,5.35764
926735,1,0,86.9,696,0.9,0,1,29.60509
926735,1,0,86.38852,696,0.75,1,3,5.11204
926737,1,0,93.24697,250,0.75,1,3,5.37106
927735,1,0,86.9,350,0.9,0,1,9.98843
927736,1,0,92.05,550,0.9,0,1,31.28218
927736,1,0,92.81639,550,0.75,1,3,5.0022
928738,1,0,91.81,300,1.05,1,2,5.02731
928738,1,0,91.72545,300,0.75,1,3,5.18032
930703,1,0,93.06,270,0.9,0,1,31.3044
930710,1,0,89.9,455,0.9,0,1,18.88843
930710,1,0,89.94152,455,0.75,1,3,5.19306
930738,1,0,92.82707,547.1,1.05,1,2,5.20694
932733,1,0,87.5,1235,0.9,0,1,20.39387
932733,1,0,87.82267,1235,1.05,1,2,5.18056
932736,1,0,91.34633,250,0.75,1,3,5.14722
932738,1,0,92.48499,220.5,0.75,1,3,5.14456
933712,1,0,90.15,255,0.9,0,1,11.46343
933738,1,0,92.25,118.5,1.05,1,2,5.21308
934736,1,0,91.61,195,0.9,0,1,28.28738
934736,1,0,91.6259,195,1.05,1,2,5.18322
934737,1,0,93.01158,115,1.05,1,2,5.16481
935702,1,0,92.3,505,0.9,0,1,30.42778
935702,1,0,92.99364,505,0.75,1,3,5.16759
935735,1,0,86.75,1000,0.9,0,1,12.08993
936711,1,0,90.5,1111,0.9,0,1,20.03391
936726,1,0,85.59629,385,0.75,1,3,5.32419
936735,1,0,87.1,392,0.9,0,1,23.06829
936736,1,0,91.05768,500,0.75,1,3,5.12604
936738,1,0,92.35,800,1.05,1,2,5.00405
936738,1,0,92.4551,800,0.75,1,3,5.1191
937735,1,0,86.66,100,0.9,0,1,23.08935
937736,1,0,92.15,1400,0.9,0,1,9.76991
937736,1,0,92.0367,1400,1.05,1,2,5.13032
938724,1,0,85.65,1180,0.9,0,1,30.12905
938728,1,0,85.8,1381,0.9,0,1,23.38796
938728,1,0,85.41268,1381,0.75,1,3,5.40671
939728,1,0,85.8,1381,0.9,0,1,33.43194
939728,1,0,85.79401,1381,1.05,1,2,5.01238
939734,1,0,87.89209,875,1.05,1,2,5.13958
940728,1,0,85.8,1381,0.9,0,1,33.43912
940728,1,0,85.79257,1381,0.75,1,3,5.29144
940738,1,0,92.35,500,1.05,1,2,5.30613
941735,1,0,86.96413,300,1.05,1,2,5.1287
942735,1,0,87.35295,700,0.75,1,3,5.20544
942737,1,0,93.45,433,0.9,0,1,30.79387
942737,1,0,93.10947,433,0.75,1,3,5.09595
943724,1,0,85.65,1550,0.9,0,1,10.24699
943724,1,0,85.7907,1550,0.75,1,3,5.32118
943735,1,0,87.76905,1006,0.75,1,3,5.36111
943737,1,0,93.06,650,1.05,1,2,5.28391
943738,1,0,92.35,800,1.05,1,2,5.10093
943738,1,0,92.31138,800,1.05,1,2,5.0228
944728,1,0,85.49618,164.02,0.75,1,3,5.4228
944735,1,0,87.59907,143,1.05,1,2,5.01782
944737,1,0,93.01,423,0.9,0,1,21.66343
944737,1,0,93.8058,423,1.05,1,2,5.01852
945722,1,0,87.25,750,0.9,0,1,31.7765
945724,1,0,85.65,1550,0.9,0,1,20.29444
945735,1,0,87.09126,1100,0.75,1,3,5.16134
945736,1,0,92.68374,330,0.75,1,3,5.32731
945738,1,0,92.29,1507,1.05,1,2,5.08796
946708,1,0,89.65,305,0.9,0,1,9.85012
946708,1,0,89.31837,305,0.75,1,3,5.07975
946713,1,0,90.68297,75,0.75,1,3,5.04572
946728,1,0,85.04816,200,0.75,1,3,5.11748
946736,1,0,92.15,1300,0.9,0,1,19.02523
946738,1,0,92.6,547,1.05,1,2,5.28808
947736,1,0,92.15,1000,0.9,0,1,19.03495
948732,1,0,86.55,549,0.9,0,1,22.18125
948732,1,0,86.04745,549,1.05,1,2,5.09525
948736,1,0,92.15,999,0.9,0,1,29.04201
948736,1,0,92.71537,999,0.75,1,3,5.15671
949712,1,0,89.23617,250,0.75,1,3,5.04907
949736,1,0,92.15,999,0.9,0,1,29.09097
949736,1,0,92.51143,999,1.05,1,2,5.04745
950728,1,0,85.7,2008,0.9,0,1,18.59676
950728,1,0,85.69486,2008,1.05,1,2,5.22072
950736,1,0,92.15,2000,0.9,0,1,29.25243
950737,1,0,93.14323,400,1.05,1,2,5.09769
951723,1,0,85.2,1006,0.9,0,1,12.43368
951723,1,0,85.93576,1006,1.05,1,2,5.09653
951732,1,0,86.91996,425,1.05,1,2,5.35278
952721,1,0,88,2008,0.9,0,1,10.94653
952721,1,0,88.19709,2008,0.75,1,3,5.29271
952737,1,0,93.45,305,0.9,0,1,34.32419
952737,1,0,93.01001,305,0.75,1,3,5.17315
953703,1,0,93.50548,505,0.75,1,3,5.25995
953715,1,0,90.3,1006,0.9,0,1,11.18171
953715,1,0,90.07419,1006,0.75,1,3,5.12708
953735,1,0,86.85,1406,0.9,0,1,9.98958
953735,1,0,86.62318,1406,0.75,1,3,5.07106
953737,1,0,93.45,305,0.9,0,1,24.34051
954716,1,0,89.15,1136,0.9,0,1,21.76146
954716,1,0,89.58966,1136,0.75,1,3,5.34109
954723,1,0,85.2,250,0.9,0,1,28.214
954727,1,0,84,1006,0.9,0,1,20.41713
954727,1,0,84.73819,1006,0.75,1,3,5.35856
954735,1,0,86.41,58,0.9,0,1,30.02118
954736,1,0,91.71,100,0.9,0,1,21.11505
954737,1,0,93.01,162,1.05,1,2,5.03704
955706,1,0,91.26049,170,0.75,1,3,5.29861
955723,1,0,84.76,95,0.9,0,1,8.39549
955737,1,0,93.45,330,1.05,1,2,5.36921
955737,1,0,93.87375,330,0.75,1,3,5.14225
956723,1,0,85.2,715,0.9,0,1,8.48507
956723,1,0,85.75666,715,0.75,1,3,5.3566
957706,1,0,91.05,1000,0.9,0,1,25.74896
957706,1,0,91.37411,1000,0.75,1,3,5.11435
957732,1,0,86.7741,430,1.05,1,2,5.06898
957735,1,0,86.37017,300,1.05,1,2,5.16713
957737,1,0,93.45,305,0.9,0,1,15.85926
957738,1,0,92.1739,284.5,0.75,1,3,5.24769
958706,1,0,91.09454,115,0.75,1,3,5.17118
958714,1,0,90.25,1206,0.9,0,1,31.23044
958714,1,0,90.15556,1206,1.05,1,2,5.06586
958719,1,0,88.07143,555,0.75,1,3,5.00093
958724,1,0,85.65,1006,0.9,0,1,30.60914
958735,1,0,87.25,1152.1,0.9,0,1,20.85799
958736,1,0,92.15,2008,0.9,0,1,13.35764
958736,1,0,92.08313,2008,0.75,1,3,5.06736
959724,1,0,85.13674,1550,0.75,1,3,5.37303
959727,1,0,83.91707,1196,1.05,1,2,5.33808
959736,1,0,92.76288,1006,0.75,1,3,5.11782
959737,1,0,93.88271,505,1.05,1,2,5.16377
960712,1,0,90.15,173,0.9,0,1,5.05706
960722,1,0,87.25,1006,0.9,0,1,28.24676
960722,1,0,87.76303,1006,0.75,1,3,5.2331
960724,1,0,85.65,1506,0.9,0,1,10.62789
960724,1,0,85.45621,1506,1.05,1,2,5.4206
960736,1,0,92.15,956,0.9,0,1,23.4331
960736,1,0,92.81594,956,1.05,1,2,5.26574
961706,1,0,90.62,1550,0.9,0,1,19.0809
961722,1,0,87.25,1156,0.9,0,1,28.27639
961724,1,0,85.65,1505,0.9,0,1,20.63241
961724,1,0,85.97806,1505,0.75,1,3,5.02778
961736,1,0,92.6,1506,0.9,0,1,29.02477
961736,1,0,92.50241,1506,0.75,1,3,5.41956
962716,1,0,89.15,455,1.05,1,2,5.06354
962722,1,0,87.25,1156,0.9,0,1,18.32674
962722,1,0,87.13128,1156,0.75,1,3,5.28669
962724,1,0,85.48853,1006,0.75,1,3,5.22604
962735,1,0,87.83532,579,0.75,1,3,5.00139
962738,1,0,92.2,275,1.05,1,2,5.25359
963712,1,0,89.7,400,1.05,1,2,5.03125
963722,1,0,87.25,1156,0.9,0,1,18.36076
963722,1,0,87.04684,1156,0.75,1,3,5.00544
963737,1,0,93.06,800,0.9,0,1,33.6544
964712,1,0,90.30594,1456,0.75,1,3,5.33137
964735,1,0,87.25,2008,0.9,0,1,20.96493
964736,1,0,92.33346,2000,0.75,1,3,5.12894
965712,1,0,90.15,1116,0.9,0,1,8.29583
965712,1,0,90.79,1116,0.75,1,3,5.00729
965734,1,0,87.35,305,0.9,0,1,21.36157
965736,1,0,92.6,455,0.9,0,1,9.85
965736,1,0,92.74079,455,0.75,1,3,5.17569
966724,1,0,85.26,774.2,0.9,0,1,30.67766
966724,1,0,85.62377,774.2,0.75,1,3,5.30428
966727,1,0,84,705,0.9,0,1,10.59711
966736,1,0,92.69,1000,0.9,0,1,29.95058
966737,1,0,93.75955,1006,0.75,1,3,5.0235
967736,1,0,92.69,2000,0.9,0,1,30.04664
967736,1,0,92.54349,2000,0.75,1,3,5.20116
968721,1,0,88.33497,1808,0.75,1,3,5.07986
968723,1,0,85.79653,1006,0.75,1,3,5.17685
968736,1,0,92.69,1006,0.75,1,3,5.22245
969709,1,0,89.96,556,0.9,0,1,11.20602
969709,1,0,89.17802,556,1.05,1,2,5.22153
970737,1,0,93.45,1000,0.9,0,1,8.25
971736,1,0,92.86073,1499,1.05,1,2,5.13831
973713,1,0,90.0115,405,1.05,1,2,5.29387
973718,1,0,87.25,2008,0.9,0,1,34.51539
973718,1,0,87.09566,2008,0.75,1,3,5.42199
974718,1,0,87.25,1153,0.9,0,1,5.51076
974718,1,0,87.83157,1153,1.05,1,2,5.09757
974738,1,0,93.30621,2008,0.75,1,3,5.12593
975718,1,0,87.76865,410,0.75,1,3,5.30544
975728,1,0,85.65,1174,0.9,0,1,9.17373
975737,1,0,94.3,505,0.9,0,1,9.51852
975737,1,0,94.66729,505,1.05,1,2,5.22072
976712,1,0,89.93617,900,1.05,1,2,5.0963
976714,1,0,90.6161,892.4,0.75,1,3,5.13669
976736,1,0,92.65,1006,0.9,0,1,13.95602
976736,1,0,92.48195,1006,0.75,1,3,5.35301
977703,1,0,93.15,1000,0.9,0,1,11.97963
977703,1,0,93.87733,1000,0.75,1,3,5.3419
977714,1,0,90.25,892.5,0.9,0,1,21.93252
977714,1,0,90.42669,892.5,1.05,1,2,5.04653
977737,1,0,94.3,2008,1.05,1,2,5.27072
977737,1,0,94.44077,2008,0.75,1,3,5.39109
978710,1,0,89.9,405,0.75,1,3,5.10394
978714,1,0,90.25,1247,0.9,0,1,21.95856
978714,1,0,90.57881,1247,0.75,1,3,5.14942
978736,1,0,92.65,1001,0.9,0,1,34.12778
978736,1,0,92.55367,1001,0.75,1,3,5.00995
978738,1,0,93.8,805,1.05,1,2,5.41528
978738,1,0,93.76035,805,0.75,1,3,5.14838
979725,1,0,85.81,1206,0.9,0,1,20.62627
979725,1,0,85.55338,1206,1.05,1,2,5.01331
979736,1,0,92.65,999,0.9,0,1,34.15463
979736,1,0,92.81056,999,0.75,1,3,5.29306
980735,1,0,87.46,100,0.9,0,1,26.78333
980736,1,0,92.25,150,0.9,0,1,18.10822
980736,1,0,92.49107,150,1.05,1,2,5.15984
980738,1,0,93.25,110,1.05,1,2,5.38889
981713,1,0,90.69272,235,0.75,1,3,5.08958
981735,1,0,87.56,355,1.05,1,2,5.37049
981735,1,0,87.78757,355,0.75,1,3,5.05741
981736,1,0,92.06179,166,0.75,1,3,5.40498
981738,1,0,93.8,1005,1.05,1,2,5.25868
982712,1,0,89.95,305,0.9,0,1,18.89618
982714,1,0,90.25,555,0.9,0,1,6.97384
982714,1,0,90.27551,555,1.05,1,2,5.24086
982736,1,0,92.7,439,0.9,0,1,19.04387
983734,1,0,87.18895,585,0.75,1,3,5.34213
983737,1,0,94.2,1006,0.9,0,1,10.76435
983738,1,0,93.97357,1005,0.75,1,3,5.2485
984729,1,0,85.5814,193,0.75,1,3,5.01343
984736,1,0,92.7,2008,0.9,0,1,9.68137
984736,1,0,92.51539,2008,0.75,1,3,5.19236
986728,1,0,85.2637,1000,0.75,1,3,5.07488
986735,1,0,86.9803,500,0.75,1,3,5.07523
987735,1,0,87.33464,1506,1.05,1,2,5.25602
988702,1,0,91.86,110,0.9,0,1,31.60706
988718,1,0,86.81,127,0.9,0,1,19.33264
988721,1,0,88,200,0.9,0,1,12.09595
988729,1,0,85.63,505,0.9,0,1,30.01366
988735,1,0,87.15,956,0.9,0,1,19.06991
989702,1,0,92.54708,856,1.05,1,2,5.13935
989738,1,0,94.1,2008,0.9,0,1,21.62361
989738,1,0,94.4529,2008,0.75,1,3,5.42326
990715,1,0,90.3,1006,0.9,0,1,26.68368
990721,1,0,88.55274,505,0.75,1,3,5.15799
990736,1,0,92.65,330,0.9,0,1,31.55822
990736,1,0,92.79775,330,0.75,1,3,5.01921
990738,1,0,94.1,605,0.9,0,1,11.84838
991715,1,0,90.3,255,0.9,0,1,17.45451
991716,1,0,89.15,400,0.9,0,1,9.19711
991723,1,0,85.3,2000,1.05,1,2,5.24722
991736,1,0,92.95627,1627,1.05,1,2,5.28819
992707,1,0,90.59093,1500,1.05,1,2,5.25127
992735,1,0,87.15,580,0.9,0,1,29.52766
992737,1,0,94.2,1006,0.9,0,1,21.4765
993712,1,0,89.65716,405,1.05,1,2,5.0912
993725,1,0,85.81,55,0.9,0,1,10.95764
993735,1,0,87.15,120,0.9,0,1,29.56597
993736,1,0,92.65,956,0.9,0,1,23.71134
993736,1,0,92.91315,956,0.75,1,3,5.24549
993738,1,0,94.1,1006,0.9,0,1,28.99201
994719,1,0,88,520,0.9,0,1,32.05116
994719,1,0,88.23283,520,1.05,1,2,5.06331
994728,1,0,85.65,356,0.9,0,1,29.40174
994735,1,0,87.15,1006,0.9,0,1,20.2662
994736,1,0,92.65,956,0.9,0,1,13.74225
995715,1,0,90.3,255,0.9,0,1,8.68125
995720,1,0,87.22716,1150,0.75,1,3,5.03171
995736,1,0,92.65,1499,0.9,0,1,33.91875
995736,1,0,92.24775,1499,1.05,1,2,5.23854
995738,1,0,94.25204,465,1.05,1,2,5.33345
996708,1,0,89.9,505,0.9,0,1,30.90069
996708,1,0,89.17162,505,1.05,1,2,5.17951
996736,1,0,92.65,1499,0.9,0,1,14.03785
996736,1,0,92.62544,1499,0.75,1,3,5.04769
996737,1,0,94.3009,1206,0.75,1,3,5.38067
997705,1,0,90.75,1102,0.9,0,1,29.40613
997705,1,0,90.67423,1102,0.75,1,3,5.29005
997719,1,0,88.35159,520,0.75,1,3,5.03646
997732,1,0,86.43718,180,1.05,1,2,5.12188
997735,1,0,87.15,867,0.9,0,1,30.66632
997736,1,0,92.26634,200,0.75,1,3,5.24201
998735,1,0,86.7,1006,0.9,0,1,10.95637
998735,1,0,86.80974,1006,1.05,1,2,5.18056
998737,1,0,94.4,505,0.9,0,1,23.76285
998737,1,0,94.09648,505,0.75,1,3,5.38333
998738,1,0,93.07439,500,1.05,1,2,5.33461
999719,1,0,88,1406,1.05,1,2,5.09028
999719,1,0,88.98239,1406,0.9,0,1,34.25868
999728,1,0,85.65,1000,0.9,0,1,29.44005
999735,1,0,86.91353,105,0.75,1,3,5.03704
999738,1,0,94.46719,755,0.75,1,3,5.02199
005711,1,0,89.87,4800,0.9,0,1,20.04688
006734,1,0,87.65,4010,0.9,0,1,22.71192
009716,1,0,90.3,10000,0.9,0,1,9.33935
010711,1,0,89.95347,3200,0.9,0,1,30.15405
011734,1,0,87.65,5010,0.9,0,1,17.92338
014703,1,0,92.5,4335,0.9,0,1,28.73657
015703,1,0,92.5,4335,0.9,0,1,18.78009
015737,1,0,92.45,2172,0.9,0,1,9.53171
017704,1,0,93.5,7010,0.9,0,1,25.186
018704,1,0,93.5,2988,0.9,0,1,15.55081
019704,1,0,93.3678,4000,0.9,0,1,7.08843
020714,1,0,90.5,3000,0.9,0,1,21.56586
020724,1,0,85.3,8010,0.9,0,1,20.10347
021705,1,0,93.45,5010,0.9,0,1,11.08264
022705,1,0,93.45,5010,0.9,0,1,31.10417
023710,1,0,89.881,3340,0.9,0,1,18.74653
023738,1,0,93.9737,2258,0.9,0,1,10.04861
025709,1,0,89.3,6010,0.9,0,1,31.63449
029709,1,0,89.3,7010,0.9,0,1,11.74769
036707,1,0,91,2208,0.9,0,1,11.07986
037721,1,0,87.6,3008,0.9,0,1,29.77083
040726,1,0,85.65,3510,0.9,0,1,8.9537
044702,1,0,90.7,3008,0.9,0,1,29.30741
046736,1,0,87.1864,2450,0.9,0,1,17.58391
048730,1,0,85.50475,5010,0.9,0,1,11.22743
049727,1,0,85.28532,3008,0.9,0,1,31.68785
051712,1,0,90.25,2612,0.9,0,1,19.30613
055730,1,0,85.95459,5010,0.9,0,1,11.30359
065710,1,0,90.2,9010,0.9,0,1,19.4515
065714,1,0,90.5,5010,0.9,0,1,13.65972
066730,1,0,85.6,2353,0.9,0,1,31.58935
067710,1,0,90.2,9010,0.9,0,1,19.46632
069714,1,0,90.4346,10000,0.9,0,1,8.28403
071725,1,0,85.5,3000,0.9,0,1,19.42037
078736,1,0,86.9,5800,0.9,0,1,9.52523
080710,1,0,89.85,5000,0.9,0,1,29.68646
081710,1,0,90.2,2508,0.9,0,1,19.69479
082738,1,0,91.64,2190.6,0.9,0,1,29.86019
087737,1,0,91.8,3008,0.9,0,1,29.53252
089737,1,0,91.7,3008,0.9,0,1,19.89005
098736,1,0,86.64414,2320.1,0.9,0,1,29.11435
101712,1,0,90.25,4586.2,0.9,0,1,20.50405
105738,1,0,91.7,2999,0.9,0,1,30.46863
106712,1,0,90.25,4586.2,0.9,0,1,20.69225
106733,1,0,86.2967,2328,0.9,0,1,11.12546
112704,1,0,94.7,2128,0.9,0,1,20.11296
112721,1,0,87.6,4526.8,0.9,0,1,22.83252
113738,1,0,91.9,2751,0.9,0,1,13.5375
115716,1,0,90.4659,2330,0.9,0,1,8.92002
125736,1,0,87.5,4010,0.9,0,1,12.73275
126710,1,0,90.2,5010,0.9,0,1,30.36065
127736,1,0,87.5,3440,0.9,0,1,16.01979
128737,1,0,92.05,7010,0.9,0,1,31.039
131738,1,0,92.1,2208,0.9,0,1,19.80799
137738,1,0,92.25,3008,0.9,0,1,33.90706
139718,1,0,87.8,2400,0.9,0,1,20.12454
140719,1,0,87.2114,4010,0.9,0,1,9.4787
140730,1,0,85.5,2358,0.9,0,1,29.54537
142737,1,0,92.02034,2886.5,0.9,0,1,14.27824
148736,1,0,89.45,2308,0.9,0,1,31.41516
150726,1,0,85.65,4010,0.9,0,1,24.64074
150738,1,0,92.45,4010,0.9,0,1,12.00914
151738,1,0,92.45,2999,0.9,0,1,32.17257
152709,1,0,89.65,2797,0.9,0,1,20.7316
153737,1,0,92.05,5010,0.9,0,1,19.03565
154736,1,0,89.65,4010,0.9,0,1,13.05012
154738,1,0,92.45,3008,0.9,0,1,32.70741
155704,1,0,94.45,4775,0.9,0,1,10.68715
155736,1,0,89.65,4010,0.9,0,1,13.10486
156738,1,0,92.45,5000,0.9,0,1,33.63796
158738,1,0,92.45,3008,0.9,0,1,17.80787
160720,1,0,88,3008,0.9,0,1,8.83565
162718,1,0,87.8,2500,0.9,0,1,30.50914
165736,1,0,89.65,5000,0.9,0,1,19.80926
167736,1,0,89.65,2508,0.9,0,1,10.31493
173738,1,0,92.15,3008,0.9,0,1,32.15706
174737,1,0,92.45,3510,0.9,0,1,15.08669
175739,1,0,93.7,2488.5,0.9,0,1,31.01447
177727,1,0,84.6,4740,0.9,0,1,19.32002
178721,1,0,87.25,3980,0.9,0,1,8.47708
178737,1,0,92.45,10000,0.9,0,1,29.18495
179736,1,0,89.65,9710,0.9,0,1,18.92269
180736,1,0,89.65,9610,0.9,0,1,9.02338
185737,1,0,92.45,2258,0.9,0,1,11.14016
186739,1,0,94.44329,3908.5,0.9,0,1,10.08264
187703,1,0,92.6,5010,0.9,0,1,24.41759
190736,1,0,89.65,4010,0.9,0,1,33.10139
195703,1,0,92.3,3008,0.9,0,1,29.05127
195708,1,0,90.4,3110,0.9,0,1,18.95694
195736,1,0,89.5739,4010,0.9,0,1,18.21794
197709,1,0,89.65,3360,0.9,0,1,32.06377
198737,1,0,92.45,3254.5,0.9,0,1,30.20382
198738,1,0,91.9,2708,0.9,0,1,13.91771
200737,1,0,92.45,2302,0.9,0,1,10.56123
210709,1,0,89.65,3000,0.9,0,1,33.09954
218705,1,0,93.45,2149,0.9,0,1,13.35347
222705,1,0,93.34,6010,0.9,0,1,28.03935
222727,1,0,84.25,2383,0.9,0,1,30.21771
228715,1,0,90.2,5000,0.9,0,1,18.65382
232713,1,0,90,3008,0.9,0,1,10.33715
240730,1,0,85.37816,5010,0.9,0,1,22.02106
240738,1,0,93.15,3810,0.9,0,1,10.66736
241738,1,0,93.15,3008,0.9,0,1,30.68854
245738,1,0,93.15,5010,0.9,0,1,12.06539
246736,1,0,90.75,2258,0.9,0,1,34.11562
249717,1,0,88.2304,3008,0.9,0,1,21.35336
250717,1,0,88.2304,3008,0.9,0,1,11.37894
251707,1,0,91.10203,2258,0.9,0,1,29.51192
252707,1,0,91.36054,2258,0.9,0,1,19.58102
252737,1,0,92.6038,5000,0.9,0,1,9.70046
253736,1,0,90.55,5010,0.9,0,1,28.70382
255738,1,0,93.25,2208,0.9,0,1,20.44155
257732,1,0,87.0525,3008,0.9,0,1,8.54398
259738,1,0,93.25,5010,0.9,0,1,31.17292
263717,1,0,88.3,2408,0.9,0,1,21.70347
263738,1,0,93.25,3008,0.9,0,1,12.31111
264739,1,0,93.25,2500,0.9,0,1,29.14062
269736,1,0,91.25,2248,0.9,0,1,10.4265
270737,1,0,92.85,5010,0.9,0,1,33.6434
271720,1,0,87.13952,3430,0.9,0,1,19.41065
271736,1,0,91.25,5000,0.9,0,1,30.88067
276712,1,0,89.85,7010,0.9,0,1,21.75833
276737,1,0,92.941,6510,0.9,0,1,18.21574
278728,1,0,84.2,8010,0.9,0,1,12.22975
278738,1,0,93.25,4010,0.9,0,1,30.87836
279728,1,0,84.2,9010,0.9,0,1,22.35833
281736,1,0,91.44793,3008,0.9,0,1,12.42581
282725,1,0,85.7,3510,0.9,0,1,28.46748
282728,1,0,84.2,9010,0.9,0,1,15.97766
284725,1,0,85.7,3560,0.9,0,1,8.50463
285733,1,0,86.6704,4010,0.9,0,1,30.66412
285736,1,0,91.25,5000,0.9,0,1,23.97361
287728,1,0,84.2,4010,0.9,0,1,9.20428
288736,1,0,91.1602,3008,0.9,0,1,27.1809
289716,1,0,91.4,8010,0.9,0,1,21.34757
289736,1,0,91.1987,2228,0.9,0,1,7.66481
290716,1,0,91.4,5009,0.9,0,1,31.37975
290737,1,0,92.85,2500,0.9,0,1,19.75324
293719,1,0,87,3500,0.9,0,1,33.51528
297727,1,0,83.7,3594.2,0.9,0,1,13.31944
299736,1,0,91.8,4110,0.9,0,1,19.59757
299738,1,0,93,5010,0.9,0,1,10.43137
300726,1,0,85.65,3008,0.9,0,1,30.10903
303704,1,0,94.45,2654.9,0.9,0,1,33.89965
306725,1,0,85.7,3000,0.9,0,1,28.81493
309719,1,0,87.2,3210,0.9,0,1,18.75995
310704,1,0,94.25,5360,0.9,0,1,28.67222
311704,1,0,94.25,2508,0.9,0,1,18.69699
312729,1,0,85.0438,3665,0.9,0,1,17.76736
312736,1,0,91.1,2258,0.9,0,1,13.71123
320737,1,0,93.45,9010,0.9,0,1,19.2522
326737,1,0,93.45,2998,0.9,0,1,9.47685
328705,1,0,93.25,3500,0.9,0,1,20.10938
330707,1,0,91.45,2258,0.9,0,1,12.49931
334716,1,0,90.4,6010,0.9,0,1,18.6397
334738,1,0,93.7,2679.5,0.9,0,1,12.97593
340738,1,0,93.10432,3158.5,0.9,0,1,30.16597
341736,1,0,91.9,2258,0.9,0,1,18.47778
342721,1,0,87,2500,0.9,0,1,9.04352
345736,1,0,91.9,5000,0.9,0,1,9.91979
349707,1,0,90.5,2558,0.9,0,1,29.27037
352736,1,0,91.9,2758,0.9,0,1,31.96181
353737,1,0,93.86465,2958,0.9,0,1,21.88241
354712,1,0,89.8,7010,0.9,0,1,25.0316
355707,1,0,90.5,2308,0.9,0,1,19.33681
361733,1,0,87,7000,0.9,0,1,22.37847
363733,1,0,87,7000,0.9,0,1,13.31609
364736,1,0,91.9,5010,0.9,0,1,22.57002
365736,1,0,91.9,5000,0.9,0,1,13.34838
366736,1,0,91.9,5000,0.9,0,1,33.46655
366738,1,0,94.69418,2308.5,0.9,0,1,17.38472
367738,1,0,93.48,5008.5,0.9,0,1,28.68333
368736,1,0,91.9,5000,0.9,0,1,34.03565
369708,1,0,90.37,2222,0.9,0,1,8.23333
370708,1,0,90.37,2222,0.9,0,1,28.30081
370738,1,0,93.38,5355,0.9,0,1,18.98507
373733,1,0,86.7582,4000,0.9,0,1,8.1125
375733,1,0,87.1542,9010,0.9,0,1,28.39931
375736,1,0,92,5010,0.9,0,1,19.30984
376706,1,0,90.45,2500,0.9,0,1,28.85185
376733,1,0,87.0786,3008,0.9,0,1,28.4419
377703,1,0,92.3,2200,0.9,0,1,8.41701
382736,1,0,92,6510,0.9,0,1,30.55382
383717,1,0,88.4,5010,0.9,0,1,11.07431
384733,1,0,87.58108,5010,0.9,0,1,8.71725
385724,1,0,85.45,2349,0.9,0,1,33.83785
386726,1,0,85.75,3520,0.9,0,1,7.65787
389736,1,0,92,5000,0.9,0,1,21.8537
390736,1,0,92,5000,0.9,0,1,11.87454
394724,1,0,85.35,7010,0.9,0,1,28.68032
394736,1,0,91.65,2185,0.9,0,1,12.9169
395738,1,0,92.4,10000,0.9,0,1,22.29387
396733,1,0,87.49266,5610,0.9,0,1,18.8691
398736,1,0,92,5010,0.9,0,1,33.66562
399718,1,0,87.52,2508,0.9,0,1,8.16354
400736,1,0,92,3008,0.9,0,1,13.82326
403733,1,0,87.05,2758,0.9,0,1,28.98634
407715,1,0,90.1,3510,0.9,0,1,34.85139
407738,1,0,92.89327,3008.5,0.9,0,1,32.3103
410715,1,0,90.1,3510,0.9,0,1,14.90266
415730,1,0,86.05,5010,0.9,0,1,33.77269
